Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4qto5WBvuqH6fkHGxcaGuo,"Indians","The link","Gojira",2003-04-18,238146,41,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.385,0.883,0,-4.854,0,0.0324,0.00276,0.00512,0.0983,0.116,93.204,4
spotify:track:6hM9jLX4jTNBG6FA7PQvOp,"Embrace the world","The link","Gojira",2003-04-18,279826,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.365,0.93,1,-4.036,0,0.0662,0.000917,0.0148,0.205,0.118,137.946,3
spotify:track:15zsVCtiNYzHwTFSV2bZzk,"Inward movement","The link","Gojira",2003-04-18,353840,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.364,0.803,4,-4.902,1,0.0446,0.00306,0.449,0.0457,0.204,108.856,4
spotify:track:6N2Y221hbrhHLglL7xdnt8,"Over the flows","The link","Gojira",2003-04-18,185386,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.605,0.623,2,-7.121,0,0.0338,0.000811,0.0584,0.252,0.119,112.369,4
spotify:track:7CqxbQZNgiXlkryKzWLh6I,"Wisdom comes","The link","Gojira",2003-04-18,145173,41,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.454,0.943,1,-4.543,0,0.0813,0.00045,0.206,0.303,0.12,101.706,4
spotify:track:4AaSZHSg7XzYIxekKHu0uT,"Dawn","The link","Gojira",2003-04-18,519173,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.38,0.805,4,-7.701,0,0.0455,0.000166,0.951,0.312,0.336,118.613,3
spotify:track:0tSE8quqeoqNqjRL55POSa,"Clone","Terra Incognita","Gojira",2001-03-19,297402,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.332,0.691,3,-5.51,1,0.0382,0.0000603,0.455,0.118,0.101,96.512,4
spotify:track:5CPRRhl7cWZPGv9kGISivd,"Lizard Skin","Terra Incognita","Gojira",2001-03-19,270225,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.335,0.663,10,-6.287,1,0.039,0.000027,0.906,0.0872,0.046,95.324,4
spotify:track:6hykEQW67sL7g4oj0XgFZh,"Satan Is a Lawyer","Terra Incognita","Gojira",2001-03-19,263502,47,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.465,0.674,9,-6.116,1,0.0369,0.0000601,0.31,0.215,0.192,117.65,4
spotify:track:71quk58zQYDoz650CiuVjF,"04","Terra Incognita","Gojira",2001-03-19,130006,35,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.335,0.448,10,-16.122,0,0.0339,0.695,0.231,0.293,0.921,102.107,3
spotify:track:3FfsRhBRDE7yxQbRZuSzBM,"Blow Me Away You - Niverse","Terra Incognita","Gojira",2001-03-19,309674,40,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.316,0.787,1,-5.801,0,0.0532,0.0000338,0.85,0.172,0.162,91.577,4
spotify:track:35WnKriRJleyW2pVFXfLyH,"5988 trillions de tonnes","Terra Incognita","Gojira",2001-03-19,78637,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.725,0.607,10,-14.736,1,0.0968,0.175,0.898,0.169,0.105,99.982,4
spotify:track:537CmK97BafGLCgelxK0fS,"Deliverance","Terra Incognita","Gojira",2001-03-19,294616,42,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.338,0.809,2,-5.813,1,0.0438,0.000021,0.505,0.251,0.0497,96.897,4
spotify:track:2vPtc8B4NQhGY3eXghFn6X,"Space Time","Terra Incognita","Gojira",2001-03-19,320833,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.354,0.606,10,-5.799,1,0.0385,0.0000567,0.515,0.0924,0.138,94.877,4
spotify:track:3nqna6HZncGQmTzA0PDt4i,"On the B.O.T.A.","Terra Incognita","Gojira",2001-03-19,167820,34,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.466,0.75,2,-8.188,0,0.0491,0.00157,0.66,0.49,0.0785,102.378,4
spotify:track:1J6HnrySGT3IO1Ev4zzhgt,"Rise","Terra Incognita","Gojira",2001-03-19,309725,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.384,0.684,1,-8.691,0,0.0434,0.0000568,0.827,0.241,0.101,111.308,4
spotify:track:5iLShVGIO36SIzJHoHe6aa,"Fire Is Everything","Terra Incognita","Gojira",2001-03-19,298522,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.324,0.681,0,-6.895,1,0.0348,0.0000148,0.66,0.367,0.0726,104.387,4
spotify:track:76dStkCUHrgLqAExBXZvEA,"Love","Terra Incognita","Gojira",2001-03-19,259053,45,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.425,0.63,9,-6.214,1,0.05,0.0000395,0.442,0.355,0.142,102.936,3
spotify:track:3sADbxoMav4tIGrCEd68bc,"1990 quadrillions de tonnes","Terra Incognita","Gojira",2001-03-19,260056,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.437,0.631,8,-6.007,1,0.0276,0.00000947,0.612,0.166,0.0368,104.908,4
spotify:track:0lLydPiYHd4xH0YNSOuSu5,"In the Forest","Terra Incognita","Gojira",2001-03-19,531658,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:20Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.367,0.62,2,-10.248,1,0.0503,0.00203,0.912,0.0839,0.0395,91.4,4
spotify:track:5AyZ5OB2bLSqINkMjF1Cdi,"Schadenfreude","PHALARIS","DIR EN GREY",2022-06-15,598640,24,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.493,0.923,0,-5.774,1,0.0628,0.000011,0.589,0.0964,0.158,122.018,4
spotify:track:6XIsfFXaKT3ZZlpAYl7JSF,"Oboro","PHALARIS","DIR EN GREY",2022-06-15,239026,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.512,0.65,6,-6.739,0,0.0327,0.0146,0.0532,0.108,0.162,94.94,4
spotify:track:7qXa1IvD8Ip5SuI7bd1jOM,"The Perfume of Sins","PHALARIS","DIR EN GREY",2022-06-15,258773,22,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.328,0.915,7,-5.551,1,0.106,0.00000278,0.692,0.368,0.257,172.069,4
spotify:track:4D2wyE532uwAhYcgSl4KrQ,"13","PHALARIS","DIR EN GREY",2022-06-15,222013,25,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.489,0.872,1,-5.371,0,0.0716,0.000013,0.634,0.0659,0.284,106.069,4
spotify:track:4uOgMQolG27EWdYP4iruif,"Utsutsu, Bouga wo Kurau","PHALARIS","DIR EN GREY",2022-06-15,210653,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.485,0.965,0,-5.013,1,0.0977,0.000565,0.0846,0.0885,0.432,83.948,4
spotify:track:3kqR6Ile50pcremynYPQmA,"Ochita Koto no Aru Sora","PHALARIS","DIR EN GREY",2022-06-15,199253,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.495,0.887,6,-6.05,0,0.0591,0.00000739,0.739,0.465,0.47,116.965,4
spotify:track:0YQrYduquk8qojjA2Sz9VD,"Mouai ni Shosu","PHALARIS","DIR EN GREY",2022-06-15,171173,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.529,0.962,2,-5.313,1,0.0916,0.0000082,0.577,0.076,0.204,109.994,4
spotify:track:7cQfUjUf5iHCue2BzeMUF4,"Hibiki","PHALARIS","DIR EN GREY",2022-06-15,238960,20,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.463,0.814,4,-5.73,0,0.054,0.00175,0.0811,0.289,0.098,120.116,4
spotify:track:3P6Cz9d5WoUpyCKYinorxH,"Eddie","PHALARIS","DIR EN GREY",2022-06-15,172146,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.385,0.939,11,-5.275,1,0.11,0.00000332,0.398,0.083,0.536,200.185,4
spotify:track:2zbtwMV8mPXkIiEVeB2z6G,"Otogi","PHALARIS","DIR EN GREY",2022-06-15,363360,24,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.487,0.843,4,-5.886,0,0.0646,0.00178,0.0237,0.123,0.197,109.978,4
spotify:track:1kLimCkWFN8o7fT91KKQFu,"Kamuy","PHALARIS","DIR EN GREY",2022-06-15,551693,22,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:56Z,"visual kei,j-rock","FIREWALL DIV.",0.584,0.79,4,-6.797,0,0.0322,0.00645,0.253,0.618,0.249,105.957,4
spotify:track:08egepZP9SyNxLxjAvNIh4,"Keibetsu to Hajimari","The Insulated World","DIR EN GREY",2018-09-26,192160,22,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.6,0.978,7,-3.828,1,0.213,0.0000112,0.857,0.351,0.288,105.01,4
spotify:track:3JbHbI3IW8HaPf0ROdQ0Hj,"Devote My Life","The Insulated World","DIR EN GREY",2018-09-26,166146,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.365,0.991,0,-3.254,1,0.312,0.00000888,0.691,0.513,0.104,167.057,4
spotify:track:72qB8n0os3YgHZqKXeuxTv,"Ningen Wo Kaburu","The Insulated World","DIR EN GREY",2018-09-26,224706,31,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.339,0.977,10,-3.018,1,0.24,0.0000299,0.638,0.0983,0.427,114.128,4
spotify:track:5ayyXDEYISLyyZIaA01x6V,"Celebrate Empty Howls","The Insulated World","DIR EN GREY",2018-09-26,202386,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.541,0.98,2,-3.274,1,0.187,0.0000348,0.193,0.214,0.208,105.977,3
spotify:track:2jRJlIsAgZ8zDnHRcdwf2y,"Utafumi","The Insulated World","DIR EN GREY",2018-09-26,187640,23,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.568,0.998,2,-3.154,0,0.234,0.000287,0.00907,0.262,0.159,108.997,4
spotify:track:4tO4YTGmf8CjOep6cKck5w,"Rubbish Heap","The Insulated World","DIR EN GREY",2018-09-26,186213,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.395,0.985,2,-3.147,1,0.324,0.00000614,0.208,0.0371,0.148,168.178,4
spotify:track:274zExUo9WZze8v5OfWIwb,"Aka","The Insulated World","DIR EN GREY",2018-09-26,238546,25,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.305,0.945,4,-3.501,0,0.126,0.00016,0.0707,0.301,0.225,151.873,4
spotify:track:2tXOTwwaMGK3UJnAsBet8K,"Values of Madness","The Insulated World","DIR EN GREY",2018-09-26,210026,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.427,0.957,2,-3.26,1,0.308,0.000203,0.0397,0.06,0.529,183.083,4
spotify:track:2knTTaZ1gHeu0XTwzAtnh9,"Downfall","The Insulated World","DIR EN GREY",2018-09-26,169173,16,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.497,0.957,6,-2.983,1,0.225,0.0000241,0.656,0.354,0.727,120.024,4
spotify:track:0bp2TM76p0Ykv4fOayCNHm,"Followers","The Insulated World","DIR EN GREY",2018-09-26,280693,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.255,0.944,4,-4.225,0,0.192,0.0000958,0.0524,0.206,0.198,111.765,4
spotify:track:6G1wsdP7kQukg38H57v3T1,"Keigaku No Yoku","The Insulated World","DIR EN GREY",2018-09-26,269200,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.587,0.806,1,-4.294,0,0.042,0.00588,0.811,0.0954,0.211,122.497,4
spotify:track:1ZVqbFw2nfy7LdnkQwqZXp,"Zetsuentai","The Insulated World","DIR EN GREY",2018-09-26,440373,20,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.434,0.978,9,-3.721,0,0.403,0.000182,0.628,0.192,0.11,122.558,4
spotify:track:5T2mN1EjxO1wUtmegFih1e,"Ranunculus","The Insulated World","DIR EN GREY",2018-09-26,264800,35,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:08Z,"visual kei,j-rock","Okami Records",0.54,0.799,0,-5.369,1,0.0497,0.00426,0.0222,0.0867,0.124,120.03,3
spotify:track:4qWAmTBn8rSpi1nV0QlEjl,"Kiri To Mayu","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,235560,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.506,0.986,6,-4.9,1,0.194,0.00108,0.791,0.118,0.254,135.986,4
spotify:track:1vftQtGMtkmpY3i5EtMB4l,"ZAN","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,272133,22,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.43,0.969,0,-4.986,0,0.174,0.00000323,0.463,0.131,0.308,149.996,4
spotify:track:5m2vdRjzpFXsOnHz4GtNzi,"Tsumi To Kisei","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,305760,16,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.174,0.905,4,-6.315,1,0.0969,0.000249,0.618,0.144,0.0929,82.486,4
spotify:track:5B4zsiIMxyL7AH6wYWPxrS,"RASETSUKOKU","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,277080,23,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.386,0.996,5,-5.035,1,0.238,0.0000125,0.45,0.108,0.327,197.989,4
spotify:track:0QmtDMnKaWFYgBUBSzhbIF,"KASUMI","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,248640,13,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.488,0.933,2,-4.998,1,0.07,0.00000528,0.397,0.283,0.424,109.574,3
spotify:track:3ZiQoEiR4hhq6uKuOVX9LE,"OBSCURE","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,215973,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.531,0.989,2,-4.353,0,0.147,0.001,0.621,0.0776,0.114,126.12,4
spotify:track:0pp1x8CIrYJiZJDkcbGMZD,"THE FINAL","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,256040,15,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.483,0.945,5,-5.9,0,0.09,0.0000033,0.0276,0.131,0.389,122.98,4
spotify:track:0Bd8xInsOy0AaoceG9Snkb,"DIFFERENT SENSE","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,306746,15,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.497,0.99,4,-4.559,0,0.114,0.00000324,0.00665,0.1,0.315,113.013,4
spotify:track:2OEpTX17culVxAQvVVUJz3,"Hageshisa To, Kono Mune No Naka De Karamitsuita Shakunetsu No Yami","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,243853,32,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.505,0.975,10,-3.921,0,0.166,0.0000148,0.0149,0.124,0.45,129.995,4
spotify:track:2m6JmxHVAP3sVrQ2HOVlqN,"LOTUS","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,243866,22,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.369,0.878,11,-5.533,0,0.072,0.0000917,0.204,0.0961,0.496,116.058,4
spotify:track:6nORMAAIEQ3CnBmzq5GVXZ,"RINKAKU","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,343386,26,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.435,0.918,9,-5.378,0,0.0924,0.0000375,0.00393,0.0483,0.172,139.984,4
spotify:track:5Q9YJXuUJyZGty8dV4yKQG,"Revelation of mankind","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,203906,12,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.457,0.99,10,-4.008,1,0.19,0.00000245,0.153,0.0699,0.161,129.14,3
spotify:track:0HS1pubgYSN6hkBUm50DyJ,"Sustain the untruth","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,266093,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.366,0.982,2,-3.955,1,0.254,0.00000479,0.76,0.191,0.324,184.08,4
spotify:track:6p7wZBWllTfTb0zLGV4oEg,"Un deux","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,215226,11,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.504,0.955,5,-4.462,1,0.0893,0.00000883,0.000326,0.181,0.333,112.491,4
spotify:track:3e85BX28ieFhndmdq692ah,"UTAFUMI","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,190693,15,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.503,0.978,7,-3.385,1,0.11,0.0000244,0.365,0.24,0.353,109.056,4
spotify:track:4ysP0aL6AJ9UShKZdL6g7H,"Beautiful Dirt","VESTIGE OF SCRATCHES (Disc 3)","DIR EN GREY",2018-01-02,157773,15,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:14Z,"visual kei,j-rock","FIREWALL DIV.",0.456,0.994,1,-4.03,1,0.133,0.00000142,0.94,0.0623,0.286,107.014,4
spotify:track:31Crte6nm2aB7A0QxuZN68,"JESSICA","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,254893,17,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.402,0.991,10,-2.761,1,0.0562,0.0000773,0.000713,0.111,0.451,91.059,4
spotify:track:1TTTcRezvLiv8Tsfa9E5eG,"umbrella","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,247440,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.381,0.995,2,-2.956,1,0.177,0.000851,0.00165,0.148,0.0984,149.801,4
spotify:track:4aVPk8inh0HH1bKt07YpBf,"audience KILLER LOOP","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,221933,16,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.519,0.75,2,-5.32,1,0.0625,0.0000901,0.00105,0.067,0.256,91.061,4
spotify:track:73LAAkdksWJCufPUT7yenU,"CHILD PREY","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,231106,30,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.495,0.988,1,-4.382,1,0.0833,0.00000813,0.255,0.736,0.442,110.071,4
spotify:track:4Sxh9RGEumoyWbjdUYPiLv,"DRAIN AWAY","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,245893,16,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.529,0.926,10,-4.813,1,0.138,0.0000997,0.00000237,0.111,0.56,113.006,4
spotify:track:3nsrqfJfpKrw21pfHkaxui,"dead tree","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,291653,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.538,0.929,8,-5.281,1,0.0587,0.000065,0.164,0.0614,0.129,100.032,4
spotify:track:06P5DQAqJ9WgNoCVlsmQdK,"朔-saku-","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,178786,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.433,0.967,10,-3.411,0,0.108,0.00000296,0.504,0.299,0.167,107.972,4
spotify:track:1oUHunXpnOl3YWFlBLFsGw,"C","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,214933,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.319,0.974,8,-3.185,1,0.104,0.0000275,0.0000011,0.0632,0.326,185.903,4
spotify:track:6heaMWky6WCr2Dc0R9kxoo,"KODOU","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,222786,31,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.5,0.973,1,-3.231,1,0.118,0.0000121,0.00274,0.122,0.446,118.955,4
spotify:track:4TdnQ3aiEwsJAyWh6R5bRK,"DOZING GREEN","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,249400,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.341,0.948,1,-4.092,0,0.0656,0.000523,0.648,0.0755,0.39,94.758,4
spotify:track:4pA8oqlVBLLNw1aZK9bV98,"AGITATED SCREAMS OF MAGGOTS","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,177373,12,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.513,0.974,6,-3.697,0,0.0755,0.0000126,0.000413,0.184,0.581,110.118,4
spotify:track:0TzIvD7H79j7LNwz7kagKC,"NAMAMEKASHIKI ANSOKU, TAMERAI NI HOHOEMI","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,278760,11,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.589,0.821,5,-5.021,0,0.0397,0.0196,0.0111,0.0421,0.386,89.018,3
spotify:track:44Zv4hhaYjlEewjtZpZsko,"CLEVER SLEAZOID","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,174866,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.457,0.897,1,-2.617,0,0.069,0.0000109,0.00000269,0.257,0.446,109.975,4
spotify:track:0qphGY96Qu65KAIiMbuwz5,"WARE, YAMI TOTE…","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,423666,14,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.506,0.9,8,-4.315,0,0.0302,0.00312,0.173,0.382,0.3,105.026,4
spotify:track:45ZbQydFRfa2dwRi3qlbA8,"VINUSHKA","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,581586,20,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.507,0.935,1,-3.6,0,0.0568,0.00113,0.646,0.0465,0.361,101.984,4
spotify:track:3VjN6IMH7ZwpE76FnigZ7E,"THE ⅢD EMPIRE","VESTIGE OF SCRATCHES (Disc 2)","DIR EN GREY",2018-01-02,189600,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:28Z,"visual kei,j-rock","FIREWALL DIV.",0.545,0.971,1,-2.442,1,0.092,0.0000418,0.357,0.396,0.532,131.986,4
spotify:track:0gpO3N5rwEmhsrsS5EJPQo,"-I’ll-","VESTIGE OF SCRATCHES (Disc 1)","DIR EN GREY",2018-01-02,271666,26,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:50:34Z,"visual kei,j-rock","FIREWALL DIV.",0.348,0.973,3,-4.38,1,0.139,0.00557,0.01,0.104,0.387,174.456,4
